memType,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
recalled,265,17,329,1.2557251908396947,5.8,81.22,79.61,62.84,73.17,3.76,0.38,7.14,0.75,0.75,5.64,0.0,9.02,3.01,16.169999999999998,1.13,15.799999999999997,3.3892187499999995,0.0264150943396225,0.0452830188679244,0.0037735849056603,0.0075471698113206
imagined,305,16,387,1.2730263157894737,7.2,77.57,33.19,69.85,10.48,0.98,1.97,9.51,1.31,1.31,15.74,0.0,5.57,7.539999999999999,14.42,1.32,3.2799999999999994,2.94297619047619,0.0098360655737704,0.0,0.0,0.0065573770491802
recalled,359,16,460,1.3180515759312321,8.3,74.73,50.38,34.19,11.67,2.79,3.62,6.41,1.95,0.84,11.98,0.0,4.74,7.24,12.260000000000002,1.4,8.09,3.08375,0.0139275766016713,0.0,0.0,0.0
imagined,231,17,301,1.331858407079646,4.9,83.36,46.39,97.55,20.23,2.6,2.6,10.82,1.3,0.43,7.36,0.0,11.26,3.0300000000000002,17.32,3.9,19.05,3.2832467532467526,0.0259740259740259,0.0,0.0,0.0086580086580086
recalled,257,18,341,1.33203125,5.3,82.44,27.33,86.21,36.97,1.95,0.78,10.12,1.56,1.56,14.79,0.0,13.23,1.56,10.12,1.95,0.3899999999999988,3.0436764705882355,0.0,0.0,0.0,0.0
imagined,422,17,574,1.383132530120482,10.4,63.63,80.01,71.97,90.33,4.98,0.0,7.35,1.9,1.42,10.66,0.47,7.82,1.66,13.740000000000002,1.42,9.48,3.1702343749999997,0.0094786729857819,0.0094786729857818,0.0023696682464454,0.0
recalled,323,19,434,1.3478260869565217,6.3,79.7,74.83,57.73,94.02,5.88,0.31,8.98,0.93,2.48,10.22,0.0,9.91,2.79,8.67,2.48,7.119999999999999,3.037590361445783,0.0030959752321981,0.0030959752321981,0.0,0.0030959752321981
imagined,249,20,321,1.310204081632653,4.5,84.37,19.91,63.91,15.72,2.41,2.81,7.23,4.02,2.81,14.86,0.0,7.23,3.6100000000000003,12.85,1.6,4.809999999999999,3.086052631578947,0.0120481927710843,0.0,0.0,0.0
recalled,414,22,596,1.4396135265700483,8.3,69.31,77.67,48.22,49.82,2.42,0.48,11.11,1.45,0.72,7.73,0.0,4.109999999999999,4.34,15.7,1.68,12.549999999999997,3.020645161290323,0.0144927536231884,0.0048309178743961,0.002415458937198,0.0048309178743961
imagined,167,15,226,1.3532934131736527,5.3,77.13,40.41,96.52,47.48,5.39,3.59,8.98,1.8,2.4,19.76,0.0,10.78,4.1899999999999995,15.580000000000002,6.6000000000000005,12.000000000000004,2.9144642857142853,0.0059880239520958,0.0,0.0,0.0
recalled,244,18,309,1.2983193277310925,4.9,83.46,21.32,43.46,51.82,4.92,2.87,9.43,2.05,0.0,9.84,0.0,9.84,5.74,12.71,4.1,14.760000000000002,3.1246478873239436,0.0040983606557377,0.0,0.0,0.0
imagined,373,17,447,1.2081081081081082,7.1,83.19,67.74,55.02,58.09,2.96,0.54,10.75,0.27,0.0,5.65,0.0,9.41,5.109999999999999,15.86,0.0,13.700000000000001,3.439111111111111,0.0134048257372654,0.0,0.002680965147453,0.002680965147453
recalled,394,18,488,1.2544987146529563,8.2,74.93,28.81,92.86,14.69,1.01,1.51,10.83,0.76,1.01,12.34,0.25,11.08,2.52,15.36,0.5,6.039999999999999,3.1166304347826097,0.015228426395939,0.0,0.0025380710659898,0.0076142131979693994
imagined,133,15,160,1.2403100775193798,1.9,96.59,6.22,44.04,12.39,2.26,3.01,12.03,3.01,1.5,14.29,0.0,13.53,3.01,9.02,8.27,8.259999999999998,2.7430303030303027,0.0075187969924812,0.0,0.0075187969924812,0.0075187969924812
recalled,479,21,664,1.4188034188034189,9.6,65.76,37.76,89.57,11.68,2.09,2.92,7.93,1.67,1.67,17.54,0.21,5.85,1.26,14.2,1.26,3.3500000000000014,2.7379508196721307,0.006263048016701399,0.0,0.0,0.006263048016701399
imagined,142,15,173,1.2446043165467626,2.2,95.88,44.73,74.98,52.91,4.23,2.11,6.34,2.11,6.34,10.56,0.0,8.45,6.34,19.02,0.7,15.499999999999998,3.0747727272727277,0.0211267605633802,0.0,0.0,0.0
recalled,339,18,442,1.3233532934131738,7.0,77.98,6.19,3.29,9.02,2.36,3.54,9.14,1.18,1.18,10.91,0.0,7.08,7.96,9.719999999999999,2.35,7.649999999999999,2.9442222222222223,0.0117994100294985,0.0,0.0,0.0
imagined,125,15,158,1.264,3.0,88.43,51.7,99.0,57.77,4.0,1.6,15.2,0.0,0.0,7.2,0.0,9.600000000000001,4.0,24.0,0.8,24.000000000000004,3.1915384615384617,0.016,0.0,0.0,0.0
recalled,319,15,416,1.3206349206349206,7.9,75.54,12.61,96.62,16.65,1.88,2.19,12.54,1.57,0.0,18.81,0.94,15.049999999999999,0.0,12.23,1.5699999999999998,-0.9299999999999962,2.9636249999999995,0.0094043887147335,0.0,0.0,0.0031347962382445
imagined,168,7,225,1.347305389221557,9.1,72.6,77.61,98.22,47.3,1.79,0.0,8.93,3.57,0.0,5.36,0.6,8.93,0.0,18.46,0.6,15.490000000000002,3.200188679245283,0.0178571428571428,0.0357142857142856,0.0119047619047619,0.0
imagined,316,25,406,1.2929936305732483,4.7,84.07,53.2,88.31,24.26,2.22,1.9,10.13,0.32,1.9,8.86,0.0,10.120000000000001,1.9000000000000001,16.46,1.5899999999999999,13.3,3.2869047619047613,0.0063291139240506,0.0,0.0,0.0094936708860759
recalled,183,17,236,1.2967032967032968,3.9,85.99,45.84,97.91,2.32,0.0,2.72,13.59,0.0,1.09,4.35,0.0,14.13,2.71,17.939999999999998,2.17,18.479999999999997,3.44377358490566,0.0327868852459016,0.0,0.0,0.0
imagined,254,17,322,1.319672131147541,5.4,82.24,14.17,25.94,31.01,1.97,1.18,5.51,5.91,1.57,12.99,0.0,10.24,9.450000000000001,10.629999999999999,1.97,3.1500000000000004,2.979710144927536,0.0039370078740157,0.0,0.0,0.0039370078740157
recalled,215,15,293,1.3691588785046729,6.5,73.88,7.73,43.43,71.34,4.65,1.4,13.02,2.33,1.86,13.49,0.93,11.17,1.4,9.77,0.47,2.799999999999999,2.9447058823529413,0.0186046511627906,0.0,0.0,0.0046511627906976
imagined,297,16,359,1.2596491228070175,6.7,78.79,23.1,82.33,85.19,4.71,0.34,9.43,2.36,1.35,10.44,0.34,10.780000000000001,0.67,16.16,3.0300000000000002,14.140000000000002,3.2427777777777775,0.0303030303030302,0.0,0.0,0.0
recalled,128,5,178,1.390625,10.9,62.41,85.95,60.12,80.01,4.69,0.78,7.03,0.0,1.56,8.59,0.78,7.04,3.13,14.850000000000001,5.470000000000001,17.2,3.3758000000000004,0.03125,0.0,0.0,0.0078125
imagined,197,16,248,1.2717948717948717,4.5,84.47,8.68,93.33,97.67,7.11,0.51,4.06,6.6,2.54,15.74,1.02,12.69,1.53,12.18,3.06,7.110000000000001,2.917301587301587,0.0050761421319796,0.0,0.0,0.0
recalled,168,16,229,1.387878787878788,4.9,77.94,71.85,79.29,99.0,10.12,0.0,10.12,1.19,1.79,5.36,0.6,5.36,0.0,15.48,3.58,24.410000000000004,3.5034285714285707,0.047619047619047505,0.0,0.0,0.0059523809523809
imagined,159,15,206,1.2955974842767295,3.9,86.1,73.75,82.51,49.04,2.52,0.63,14.47,0.0,1.26,5.66,1.26,6.91,3.7800000000000002,18.240000000000002,3.14,18.860000000000003,3.4686538461538463,0.0377358490566037,0.0,0.0,0.0062893081761006
recalled,138,10,165,1.213235294117647,3.9,91.51,83.67,82.12,53.96,2.17,0.0,11.59,0.72,0.0,5.07,0.0,6.5200000000000005,0.0,21.01,5.79,23.9,3.7895744680851062,0.0072463768115942,0.0,0.0,0.0072463768115942
imagined,303,24,370,1.2542372881355932,4.5,84.37,26.73,45.46,1.28,0.66,3.96,12.87,0.66,2.64,7.26,0.0,10.56,9.57,13.2,2.31,12.87,3.450957446808511,0.0132013201320132,0.0033003300330033,0.0,0.0
recalled,240,19,320,1.3333333333333333,4.7,84.07,52.2,96.21,8.55,1.67,2.92,11.67,0.83,1.25,9.17,0.0,8.75,4.17,19.17,5.84,20.840000000000003,3.306781609195402,0.0291666666666666,0.0,0.0,0.0
imagined,223,15,310,1.4090909090909092,6.7,73.47,19.71,88.24,99.0,8.97,1.35,1.35,5.83,1.35,19.28,0.0,11.21,1.35,6.73,0.45,-1.7899999999999991,2.6503508771929822,0.0044843049327354,0.0,0.0,0.0
recalled,121,17,158,1.3166666666666667,2.5,89.65,13.01,96.46,99.0,11.57,4.13,0.83,7.44,0.83,9.92,0.0,15.7,0.83,7.4399999999999995,0.83,14.049999999999999,2.6923684210526315,0.0,0.0,0.0,0.0082644628099173
imagined,189,17,232,1.2275132275132274,2.9,94.05,7.05,52.89,92.44,6.88,1.59,10.05,2.65,3.7,12.7,1.06,10.06,7.94,12.17,1.06,9.000000000000004,2.8580434782608704,0.0052910052910052,0.0,0.0,0.0052910052910052
recalled,406,22,457,1.154040404040404,5.6,87.05,29.55,74.07,54.67,2.96,0.74,11.58,1.23,0.0,7.14,0.25,11.08,6.41,15.03,3.44,15.27,3.5245652173913045,0.0172413793103448,0.0024630541871921,0.0,0.0024630541871921
imagined,226,18,302,1.3603603603603605,5.7,75.91,27.78,96.15,97.77,7.52,0.88,11.06,0.88,0.44,11.5,0.0,11.5,2.21,14.6,0.88,12.829999999999998,3.0363636363636366,0.0176991150442477,0.0,0.0,0.0
imagined,307,17,395,1.3036303630363035,6.7,78.79,22.07,99.0,39.17,2.28,0.98,11.07,1.63,1.3,11.73,0.33,15.309999999999999,2.9299999999999997,14.989999999999998,3.25,10.09,3.130000000000001,0.01628664495114,0.0,0.0,0.0
recalled,231,15,271,1.173160173160173,4.6,89.68,10.78,94.31,91.84,5.63,0.43,9.96,2.6,2.6,6.93,0.0,13.85,2.16,10.82,0.43,10.810000000000002,3.0351999999999992,0.0216450216450216,0.0,0.0,0.0
imagined,226,16,299,1.3288888888888888,5.2,82.54,11.65,13.12,89.5,5.75,0.88,4.87,7.52,3.1,14.16,0.0,5.75,8.4,13.71,3.53,9.720000000000002,3.19072463768116,0.0132743362831858,0.0,0.0044247787610619,0.0
recalled,265,16,340,1.297709923664122,6.1,80.21,29.21,41.82,61.79,2.64,0.0,12.45,0.38,0.38,6.79,0.38,6.41,7.55,15.850000000000001,2.26,13.96,3.2133846153846153,0.0188679245283018,0.0,0.0,0.0037735849056603
imagined,203,16,247,1.2412060301507537,3.4,92.73,21.22,7.91,58.81,3.45,0.99,12.81,0.0,0.99,10.84,0.0,10.350000000000001,6.9,11.82,1.97,7.379999999999999,3.297222222222222,0.0246305418719211,0.0,0.0,0.0
recalled,163,15,211,1.3024691358024691,4.0,85.89,20.12,12.04,37.92,2.45,1.23,15.34,1.23,1.23,9.2,0.0,7.36,7.359999999999999,12.27,1.23,7.98,3.330434782608696,0.0061349693251533,0.0,0.0,0.0
imagined,440,20,566,1.3224299065420562,8.1,75.13,11.36,64.91,55.62,3.18,0.91,10.91,1.59,1.14,14.55,0.23,11.14,3.18,11.13,0.6900000000000001,1.8200000000000003,2.784666666666667,0.0113636363636363,0.0022727272727272,0.0136363636363636,0.0045454545454544
recalled,302,25,387,1.3298969072164948,4.3,85.08,13.47,91.9,13.18,1.99,2.65,8.28,2.65,1.32,12.58,0.0,13.24,0.66,14.239999999999998,2.64,9.269999999999998,3.06561797752809,0.0264900662251654,0.0,0.0033112582781456,0.0033112582781456
imagined,322,16,372,1.1625,6.4,85.02,21.38,3.45,81.55,4.97,0.93,4.66,4.35,2.8,8.07,0.0,6.5200000000000005,8.38,8.39,0.62,6.84,3.105,0.0031055900621118,0.0,0.0,0.0
recalled,179,15,235,1.3202247191011236,4.4,84.78,14.14,74.73,96.4,6.7,0.56,8.38,2.23,0.56,5.03,0.56,12.29,5.58,12.85,1.12,16.199999999999996,3.0724561403508774,0.0279329608938547,0.0,0.0,0.0
imagined,144,20,189,1.3216783216783217,2.6,89.55,14.43,89.39,99.0,8.33,0.0,4.17,8.33,0.0,6.94,2.08,16.66,2.78,9.72,1.39,12.5,2.731111111111111,0.0069444444444444,0.0069444444444444,0.0,0.0
recalled,213,15,287,1.3474178403755868,5.3,82.44,28.77,31.69,96.26,6.1,0.0,14.08,1.88,0.0,6.57,0.47,13.15,0.47,11.74,1.88,13.149999999999999,3.4638333333333327,0.0046948356807511,0.0187793427230046,0.0,0.0
imagined,265,17,306,1.1724137931034482,4.6,89.68,12.56,18.63,96.04,6.42,0.38,1.51,8.3,3.77,7.92,0.0,7.54,10.190000000000001,13.59,4.15,16.990000000000002,2.858064516129032,0.0113207547169811,0.0,0.0,0.0
recalled,237,19,281,1.1906779661016949,3.4,92.73,13.79,65.66,53.01,2.12,0.0,5.93,2.12,4.66,11.86,0.0,10.59,5.51,11.86,2.12,4.66,3.022033898305085,0.0168776371308016,0.0,0.0,0.0
imagined,256,17,332,1.3122529644268774,5.6,81.73,44.58,32.54,84.38,4.69,0.39,9.38,2.34,0.39,9.77,0.0,10.94,1.17,10.940000000000001,1.56,8.200000000000003,3.153783783783784,0.01171875,0.0,0.0,0.015625
recalled,205,17,251,1.255,4.4,84.88,19.71,69.79,7.21,0.49,1.95,6.83,4.88,3.41,9.76,0.0,12.68,2.44,12.69,1.96,7.33,3.3469387755102042,0.0097560975609756,0.0,0.0,0.0
imagined,225,15,316,1.4107142857142858,6.7,73.27,39.7,97.42,69.18,6.22,3.11,11.56,0.89,0.0,12.44,0.0,12.44,0.44,12.0,0.89,9.78,2.81514705882353,0.0044444444444444,0.0,0.0,0.0088888888888888
recalled,280,16,376,1.3525179856115108,7.7,70.73,18.12,99.0,9.81,2.86,3.93,5.71,3.93,0.36,15.71,0.0,12.86,0.71,15.719999999999999,3.21,10.009999999999998,2.978780487804878,0.0214285714285714,0.0,0.0,0.0035714285714285
imagined,328,18,394,1.2274143302180685,5.5,87.25,53.99,77.35,37.8,2.44,1.22,9.15,2.13,1.52,7.62,0.0,10.969999999999999,5.18,17.99,8.23,22.259999999999998,3.3660000000000005,0.0152439024390243,0.0,0.0060975609756097,0.0030487804878048
recalled,390,15,512,1.3264248704663213,9.8,70.77,88.05,79.02,38.83,2.31,1.03,7.44,0.26,0.26,4.62,0.0,8.21,2.5599999999999996,15.39,4.359999999999999,18.459999999999997,3.556875,0.0,0.0076923076923076,0.0051282051282051,0.010256410256410099
imagined,155,15,188,1.323943661971831,3.5,87.21,13.73,85.18,20.23,2.58,2.58,3.23,4.52,3.23,14.84,0.0,14.19,0.0,7.75,1.29,-0.6400000000000006,2.738529411764706,0.0,0.0,0.0,0.0
recalled,486,23,704,1.4789915966386555,10.2,58.92,55.53,77.54,68.51,3.89,0.82,9.61,0.82,0.41,12.68,0.41,6.34,1.63,10.84,3.27,6.129999999999999,2.900341880341881,0.0082304526748971,0.0,0.0,0.0041152263374485
imagined,252,19,311,1.2851239669421488,4.7,83.96,6.92,45.24,64.0,3.97,1.19,6.75,5.56,1.19,13.1,1.19,8.33,9.129999999999999,14.690000000000001,0.79,7.540000000000001,2.823846153846154,0.0158730158730158,0.0,0.0039682539682539,0.0039682539682539
recalled,133,9,149,1.1732283464566928,4.1,91.0,8.6,78.98,30.46,1.5,0.75,11.28,2.26,1.5,11.28,0.0,11.28,10.53,18.799999999999997,2.25,12.029999999999996,3.1785365853658534,0.0225563909774436,0.0,0.0,0.0150375939849624
imagined,194,9,261,1.3664921465968587,9.2,66.88,69.61,99.0,52.04,2.58,0.52,11.34,0.52,2.06,8.76,0.0,7.73,0.0,18.55,2.0700000000000003,14.950000000000001,3.1995238095238094,0.0257731958762886,0.0051546391752577,0.0,0.0
imagined,244,19,290,1.2083333333333333,3.5,92.53,41.89,98.59,99.0,10.66,1.23,0.41,2.46,0.82,17.21,0.0,11.48,2.46,19.68,0.82,15.18,3.030508474576271,0.0,0.0081967213114754,0.0,0.0
recalled,165,16,223,1.376543209876543,4.9,78.14,32.84,92.51,20.23,3.64,3.64,11.52,1.82,1.21,13.94,0.0,10.91,4.85,18.17,1.22,12.72,2.83462962962963,0.0121212121212121,0.0,0.0,0.0
imagined,202,15,255,1.2814070351758795,4.9,83.36,33.23,74.7,14.77,0.5,0.99,6.93,4.46,1.49,14.36,0.0,9.41,1.99,11.88,2.98,1.990000000000002,3.0462962962962963,0.0148514851485148,0.0,0.0,0.0099009900990098
recalled,385,15,475,1.2369791666666667,8.6,79.33,61.45,33.96,17.23,2.34,2.6,6.49,1.04,1.3,10.65,0.26,8.05,4.94,15.32,2.34,11.950000000000001,3.383577981651377,0.018181818181818,0.0,0.0,0.0051948051948051
imagined,132,15,193,1.4732824427480915,5.5,71.1,65.09,1.0,99.0,7.63,0.0,13.74,0.76,0.0,4.58,0.0,0.0,10.68,9.16,0.76,12.97,3.4457142857142857,0.0075757575757575,0.0,0.0075757575757575,0.0075757575757575
recalled,378,21,533,1.4251336898395721,7.9,70.33,76.85,1.34,77.5,3.97,0.26,11.9,0.26,0.26,5.29,0.26,1.58,8.47,10.58,0.26,10.309999999999999,3.2477894736842106,0.0158730158730158,0.0052910052910052,0.0,0.0026455026455026
imagined,303,18,451,1.5033333333333334,8.6,62.98,75.91,25.96,4.61,2.32,4.3,2.98,4.64,2.32,13.91,0.0,1.98,2.32,11.58,2.9699999999999998,7.59,2.929272727272727,0.0198019801980198,0.0,0.0,0.0099009900990099
recalled,248,16,317,1.278225806451613,5.8,81.12,19.67,89.39,58.09,3.23,0.81,13.71,0.4,2.82,15.32,1.21,9.68,1.6099999999999999,16.13,2.43,7.27,2.9722580645161285,0.032258064516129,0.0,0.0,0.0
imagined,259,17,330,1.3414634146341464,5.4,82.14,15.2,98.97,56.37,4.63,2.32,6.95,3.47,1.93,16.22,0.0,11.97,0.0,11.58,4.63,7.330000000000002,2.6584507042253516,0.0077220077220077,0.0,0.0,0.0077220077220077
recalled,164,15,221,1.3558282208588956,5.2,77.33,41.16,91.29,76.91,3.66,0.0,6.1,2.44,3.05,7.93,0.0,12.2,0.0,10.98,0.61,7.32,2.9322448979591837,0.0121951219512195,0.0,0.0,0.0060975609756097
imagined,263,17,338,1.2950191570881227,5.8,81.22,18.23,48.19,78.75,4.18,0.38,11.79,1.9,2.28,12.17,0.0,10.26,6.46,9.5,0.0,1.8899999999999988,3.0594915254237285,0.0114068441064638,0.0038022813688212,0.0038022813688212,0.0038022813688212
recalled,265,19,345,1.3269230769230769,5.1,82.95,31.23,58.09,89.8,4.91,0.0,10.94,1.13,1.89,12.45,0.0,9.43,4.9,12.83,1.13,6.420000000000002,3.0474603174603176,0.0150943396226415,0.0037735849056603,0.0,0.0037735849056603
imagined,337,15,421,1.2719033232628398,8.4,74.42,4.98,66.55,16.83,3.56,3.86,5.34,5.93,1.78,21.07,0.0,13.35,5.64,8.3,2.37,-2.979999999999997,2.6792424242424246,0.0029673590504451,0.0,0.0029673590504451,0.0
recalled,129,16,153,1.186046511627907,1.7,97.09,24.69,64.42,43.3,3.1,1.55,10.08,2.33,0.0,6.2,0.78,13.18,5.43,10.86,2.33,11.64,3.117096774193548,0.0155038759689922,0.0,0.0,0.0
imagined,279,24,333,1.1935483870967742,3.1,93.54,74.47,98.69,7.39,1.43,2.87,11.11,0.0,0.72,8.6,0.0,11.47,2.16,17.21,2.52,15.430000000000001,3.3132467532467533,0.003584229390681,0.007168458781362,0.0,0.0
recalled,249,15,297,1.1975806451612903,5.0,88.57,87.78,95.9,25.41,0.8,0.4,9.64,0.0,0.4,6.02,0.0,9.639999999999999,1.6,17.26,6.02,18.46,3.226176470588235,0.0120481927710843,0.0,0.0,0.0040160642570281
imagined,241,18,310,1.2916666666666667,4.9,83.36,27.41,54.01,96.66,8.71,2.49,4.56,5.39,0.0,13.28,0.41,14.940000000000001,5.81,11.19,2.07,11.180000000000001,2.6445762711864407,0.0082987551867219,0.0,0.0,0.0124481327800828
recalled,230,18,291,1.2707423580786026,4.7,83.96,17.87,60.36,61.25,3.91,1.3,12.17,0.87,2.61,10.43,0.0,10.87,4.78,14.35,0.43,10.0,2.970166666666666,0.017391304347826,0.0,0.0,0.0130434782608695
imagined,230,18,284,1.2456140350877194,3.5,92.42,23.51,98.38,5.73,1.74,3.48,10.87,0.0,7.39,13.91,0.43,9.129999999999999,2.61,19.14,0.43,10.879999999999999,3.133859649122807,0.017391304347826,0.0,0.0,0.0
recalled,228,16,294,1.2951541850220265,5.3,82.44,37.91,82.39,80.5,4.39,0.44,5.26,6.58,2.63,10.09,0.0,8.78,0.88,17.54,0.88,13.59,3.0776923076923075,0.0131578947368421,0.0,0.0043859649122807,0.0
imagined,165,16,204,1.2592592592592593,3.7,86.6,5.57,96.15,37.68,5.45,4.24,2.42,7.27,4.24,15.15,0.0,15.76,3.03,12.73,6.06,13.339999999999998,2.8623404255319147,0.006060606060606,0.0,0.006060606060606,0.0
recalled,307,18,394,1.2875816993464053,6.4,79.6,22.07,97.87,50.2,3.91,1.95,11.4,1.3,1.95,6.19,0.0,14.01,4.23,20.839999999999996,0.66,21.819999999999997,3.2801282051282046,0.01628664495114,0.0,0.006514657980456,0.003257328990228
imagined,277,21,352,1.2988929889298892,4.8,83.76,35.95,39.17,98.2,6.86,0.0,9.75,0.72,0.72,6.14,0.0,7.94,6.500000000000001,17.69,1.44,19.85,3.4310465116279074,0.0180505415162453,0.0,0.0,0.0144404332129962
recalled,181,17,220,1.2154696132596685,2.7,94.56,56.62,46.8,96.17,7.18,1.1,13.26,0.0,0.0,9.39,0.0,8.28,3.87,13.799999999999999,2.75,15.999999999999996,3.2440384615384614,0.0220994475138121,0.0,0.0,0.011049723756906
imagined,247,15,303,1.2418032786885247,4.9,88.77,41.39,62.25,20.23,2.02,2.02,12.15,0.81,0.4,11.34,0.4,7.6899999999999995,6.470000000000001,17.0,1.62,11.330000000000002,3.1626086956521737,0.0161943319838056,0.0,0.0,0.0
recalled,163,15,212,1.3503184713375795,5.0,77.74,40.8,30.68,20.23,1.23,1.23,12.88,0.61,0.0,11.04,0.61,9.81,4.29,9.2,4.29,6.129999999999999,3.052592592592592,0.0122699386503067,0.0,0.0,0.0061349693251533
imagined,174,15,217,1.276470588235294,4.2,85.39,28.28,88.41,1.0,0.57,6.9,9.2,1.15,0.0,12.64,0.0,12.07,4.02,16.67,1.15,12.649999999999999,3.027727272727273,0.0172413793103448,0.0,0.0,0.0
recalled,318,26,362,1.2188552188552189,3.0,93.74,10.62,88.87,5.02,2.2,4.09,4.72,5.35,1.26,16.67,0.0,9.43,3.45,14.77,3.14,8.469999999999999,3.096216216216216,0.0157232704402515,0.0,0.0062893081761006,0.0031446540880503
imagined,177,15,211,1.2196531791907514,3.1,93.64,43.72,99.0,9.38,0.56,1.69,10.73,3.39,1.69,16.95,1.69,10.73,1.13,16.95,1.13,3.389999999999997,3.0228888888888887,0.0056497175141242,0.0,0.0,0.0
recalled,35,3,40,1.1428571428571428,2.0,101.9,92.95,99.0,1.98,0.0,2.86,8.57,0.0,0.0,5.71,0.0,14.29,0.0,31.43,5.72,34.3,3.504285714285714,0.0285714285714285,0.0,0.0,0.0
imagined,188,15,225,1.2362637362637363,3.3,93.03,2.25,80.57,1.0,0.53,4.79,12.23,1.6,1.06,17.55,0.53,13.83,7.98,10.64,2.12,0.5300000000000011,2.5836363636363635,0.0,0.0,0.0,0.0
recalled,211,15,273,1.3,5.2,82.65,34.54,77.46,10.76,0.47,1.42,15.64,0.95,1.42,10.43,0.0,8.05,4.26,15.17,1.42,8.530000000000001,3.2855102040816324,0.0331753554502369,0.0,0.0047393364928909,0.0047393364928909
imagined,369,24,426,1.1639344262295082,4.5,89.79,50.64,91.3,54.06,2.45,0.27,11.99,0.27,1.63,8.72,0.0,10.63,3.27,16.34,1.0899999999999999,11.429999999999998,3.3412499999999996,0.018970189701897,0.0,0.0,0.002710027100271
recalled,416,20,519,1.2658536585365854,7.7,76.05,35.68,99.0,49.66,4.09,2.16,13.7,0.0,0.72,10.34,0.24,12.26,0.48,20.19,2.16,18.26,2.9927450980392156,0.0264423076923076,0.0,0.0,0.0072115384615384
recalled,287,16,395,1.381118881118881,7.9,70.23,45.3,99.0,64.16,2.79,0.0,11.5,1.05,3.48,8.36,0.0,11.84,0.7,24.39,1.74,20.56,3.064883720930233,0.0278745644599302,0.0,0.0,0.0034843205574912
imagined,199,15,268,1.4031413612565444,5.9,75.5,33.69,98.14,10.31,0.5,1.51,9.55,1.51,1.51,15.58,0.5,9.05,0.0,13.57,3.01,4.019999999999998,2.9993442622950814,0.0100502512562814,0.0,0.0,0.0
recalled,268,24,320,1.198501872659176,2.9,94.05,82.03,85.22,36.18,2.24,1.12,11.19,0.0,0.75,5.22,0.0,8.21,0.74,19.02,2.99,20.15,3.6763513513513506,0.0111940298507462,0.0111940298507462,0.0,0.007462686567164
imagined,166,16,201,1.2181818181818183,2.6,94.86,70.03,99.0,37.57,2.41,1.2,8.43,1.2,1.2,10.24,0.0,12.05,0.0,16.27,1.2,10.839999999999998,2.98925,0.0120481927710843,0.0,0.0,0.0060240963855421
recalled,187,15,253,1.3529411764705883,5.8,75.71,46.7,99.0,89.08,5.88,1.07,7.49,2.67,1.6,13.37,0.0,13.37,0.53,19.79,1.6,14.97,2.8825490196078434,0.0106951871657754,0.0,0.0,0.0053475935828877
imagined,185,15,216,1.2067039106145252,3.2,93.24,9.94,97.74,35.56,3.24,2.16,5.95,4.86,1.08,17.84,0.0,13.510000000000002,4.32,12.43,0.0,0.5399999999999991,3.0442222222222224,0.0108108108108108,0.0,0.0,0.0
recalled,263,15,308,1.198443579766537,5.2,87.96,6.55,87.04,36.53,5.7,4.56,4.56,5.7,2.66,15.21,0.0,18.25,2.2800000000000002,7.9799999999999995,2.66,5.699999999999999,3.1349206349206353,0.0076045627376425,0.0,0.0,0.0
imagined,211,15,268,1.2946859903381642,5.1,82.85,24.66,99.0,78.62,6.16,2.37,7.58,2.84,3.79,13.27,0.47,12.32,0.95,15.64,1.9,12.8,2.8464912280701755,0.0047393364928909,0.0,0.0047393364928909,0.0
recalled,303,26,360,1.2,3.1,93.64,4.51,96.86,67.03,3.63,0.66,3.96,8.25,1.98,16.17,1.32,10.56,6.2700000000000005,17.490000000000002,0.66,6.27,3.182878787878788,0.0066006600660066,0.0,0.0,0.0033003300330033
imagined,266,16,330,1.2595419847328244,6.1,80.21,18.89,49.46,36.32,3.76,2.63,13.91,0.38,1.13,15.04,0.0,8.649999999999999,6.02,10.899999999999999,1.8899999999999997,4.52,2.93448275862069,0.0150375939849624,0.0,0.0,0.0
recalled,193,17,240,1.25,4.2,85.39,7.85,97.01,99.0,12.44,2.07,12.95,0.52,0.52,8.29,0.0,17.61,2.59,9.84,1.56,18.14,2.827115384615385,0.005181347150259,0.0,0.0,0.0
imagined,326,18,391,1.2452229299363058,5.4,87.65,47.2,99.0,10.98,1.84,2.76,5.21,2.45,2.45,16.26,0.31,12.27,0.92,15.030000000000001,1.54,4.91,3.008494623655914,0.0214723926380368,0.0,0.0030674846625766,0.0
recalled,325,20,450,1.4150943396226414,7.1,72.26,8.02,69.45,20.23,3.08,3.08,14.77,1.54,0.0,12.92,0.0,9.54,6.46,12.93,3.4,9.559999999999997,2.6676623376623376,0.0092307692307692,0.0,0.003076923076923,0.0061538461538461
imagined,289,16,371,1.2881944444444444,6.8,78.59,20.7,80.39,58.14,3.11,0.69,7.27,4.15,1.04,12.8,0.0,12.8,2.43,9.34,1.7400000000000002,2.09,3.022083333333333,0.0103806228373701,0.0,0.0034602076124567,0.0034602076124567
