outcome_class,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
d,58,4,80,1.4035087719298245,6.5,73.88,95.02,86.26,98.26,6.9,0.0,5.17,1.72,1.72,12.07,0.0,3.44,0.0,18.97,3.44,17.240000000000002,3.3249999999999997,1.7241379310344829,0.0,0.0,0.0
d,43,2,48,1.1162790697674418,5.8,91.95,76.62,69.5,99.0,11.63,0.0,0.0,2.33,2.33,2.33,0.0,11.63,0.0,16.29,0.0,25.590000000000003,3.5686666666666667,2.3255813953488373,0.0,0.0,0.0
d,70,3,80,1.2121212121212122,7.2,82.99,39.7,24.32,84.26,4.29,0.0,5.71,1.43,5.71,2.86,0.0,7.14,4.29,12.85,1.43,15.71,3.326875,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
d,40,2,58,1.45,9.9,59.64,99.0,89.39,99.0,7.5,0.0,2.5,0.0,5.0,2.5,0.0,5.0,0.0,17.5,0.0,22.5,3.265,2.5,0.0,0.0,0.0
d,62,3,82,1.3666666666666667,8.7,68.1,84.4,25.64,97.31,8.06,1.61,0.0,0.0,3.23,1.61,0.0,9.68,0.0,9.68,3.23,20.98,3.3562962962962963,3.225806451612903,0.0,0.0,1.6129032258064515
d,56,2,69,1.2321428571428572,9.5,76.9,40.77,94.2,92.84,5.36,0.0,5.36,5.36,3.57,7.14,0.0,8.93,1.79,17.869999999999997,0.0,16.089999999999996,3.241578947368421,3.571428571428571,1.7857142857142856,0.0,0.0
d,119,6,148,1.264957264957265,7.4,77.06,61.8,58.66,45.52,2.52,0.84,0.0,5.88,6.72,7.56,0.0,7.5600000000000005,0.0,17.64,0.84,14.280000000000001,3.3961904761904758,5.042016806722689,0.8403361344537815,0.0,0.0
d,137,7,166,1.2575757575757576,7.1,77.67,75.88,95.95,54.23,2.19,0.0,0.73,1.46,5.84,2.19,0.0,8.76,2.19,19.71,0.73,20.44,3.505945945945946,5.10948905109489,4.37956204379562,0.0,0.0
d,85,4,102,1.2439024390243902,6.6,84.51,57.35,77.89,56.99,2.35,0.0,5.88,3.53,3.53,9.41,0.0,5.88,3.53,23.54,1.18,17.66,3.4324137931034486,7.0588235294117645,2.3529411764705883,0.0,0.0
d,68,4,92,1.3529411764705883,7.6,71.14,75.75,76.27,41.97,1.47,0.0,4.41,1.47,0.0,11.76,0.0,8.82,2.94,22.049999999999997,0.0,11.759999999999996,3.4222222222222225,2.941176470588235,2.941176470588235,0.0,1.4705882352941175
d,130,8,157,1.256,5.8,81.02,33.15,52.48,68.66,3.08,0.0,1.54,6.15,0.77,2.31,0.0,11.540000000000001,8.46,18.46,3.85,23.080000000000002,3.5244736842105264,3.076923076923077,2.3076923076923075,0.0,0.0
d,16,1,29,1.8125,11.9,38.32,78.28,15.38,96.74,6.25,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,6.25,0.0,6.25,3.072857142857143,0.0,0.0,0.0,0.0
d,42,2,52,1.2380952380952381,6.8,84.0,76.24,1.0,99.0,14.29,0.0,0.0,2.38,4.76,7.14,0.0,4.76,0.0,2.38,0.0,9.529999999999998,3.395625,0.0,0.0,0.0,0.0
d,43,3,52,1.2093023255813953,4.1,90.8,76.62,82.44,98.39,6.98,0.0,0.0,6.98,6.98,9.3,0.0,4.66,0.0,16.28,0.0,13.96,3.3872727272727277,4.651162790697675,0.0,0.0,0.0
d,31,2,39,1.2580645161290323,5.8,81.12,84.4,97.57,70.91,3.23,0.0,0.0,6.45,9.68,3.23,0.0,12.91,0.0,19.36,0.0,19.36,3.6677777777777774,6.451612903225806,0.0,0.0,3.225806451612903
d,47,3,54,1.148936170212766,3.5,97.84,95.89,71.66,83.95,4.26,0.0,0.0,8.51,6.38,0.0,0.0,4.26,0.0,17.02,0.0,21.28,3.7731250000000003,0.0,0.0,0.0,2.127659574468085
d,31,2,36,1.2413793103448276,4.2,90.6,41.62,99.0,70.91,3.23,0.0,0.0,3.23,0.0,3.23,0.0,16.13,6.45,22.58,3.23,25.81,3.536666666666667,3.225806451612903,6.451612903225806,0.0,0.0
d,45,2,51,1.2142857142857142,6.8,84.0,39.7,47.52,97.84,6.67,0.0,0.0,4.44,11.11,4.44,0.0,13.33,2.22,6.66,0.0,8.89,3.3300000000000005,0.0,0.0,6.666666666666667,2.2222222222222223
d,42,2,60,1.4285714285714286,9.1,67.08,99.0,84.92,20.23,0.0,0.0,0.0,0.0,4.76,0.0,0.0,2.38,0.0,21.419999999999998,0.0,21.419999999999998,3.79,2.380952380952381,4.761904761904762,0.0,0.0
d,99,5,133,1.3571428571428572,8.6,68.5,36.2,23.51,20.23,1.01,1.01,4.04,5.05,6.06,6.06,0.0,4.04,5.05,14.14,3.03,13.130000000000003,3.30375,3.0303030303030303,2.0202020202020203,0.0,0.0
d,27,3,36,1.3333333333333333,3.3,87.72,55.25,92.16,20.23,0.0,0.0,0.0,7.41,3.7,7.41,0.0,11.11,3.7,18.52,7.41,18.52,3.715714285714285,3.7037037037037033,0.0,3.7037037037037033,0.0
d,37,2,42,1.135135135135135,4.6,95.0,89.52,99.0,93.12,5.41,0.0,0.0,5.41,5.41,8.11,0.0,5.4,0.0,27.03,0.0,24.33,3.703076923076923,5.405405405405404,0.0,0.0,0.0
d,43,2,49,1.2564102564102564,7.4,77.06,76.62,53.52,20.23,0.0,0.0,0.0,4.65,0.0,6.98,0.0,4.65,0.0,18.61,0.0,11.629999999999999,3.3714285714285714,11.627906976744185,0.0,0.0,2.3255813953488373
d,15,1,19,1.2666666666666666,5.6,81.63,59.67,19.26,97.84,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,20.0,3.908333333333333,0.0,0.0,0.0,0.0
d,59,4,76,1.3333333333333333,5.3,82.34,58.98,4.0,5.94,3.39,5.08,0.0,1.69,6.78,6.78,0.0,8.47,3.38,6.77,0.0,8.46,3.6680952380952374,3.389830508474576,0.0,6.779661016949152,0.0
d,25,1,26,1.1304347826086956,6.4,90.43,63.53,85.71,20.23,0.0,0.0,4.0,0.0,0.0,4.0,0.0,16.0,4.0,20.0,4.0,20.0,3.412857142857143,4.0,0.0,0.0,0.0
d,47,3,53,1.2045454545454546,4.3,90.39,67.32,42.1,99.0,14.89,0.0,0.0,2.13,0.0,4.26,0.0,10.64,0.0,6.39,0.0,17.020000000000003,2.8641666666666663,0.0,0.0,0.0,0.0
d,42,2,49,1.1951219512195121,6.6,84.51,1.56,92.84,57.46,2.38,0.0,4.76,0.0,2.38,4.76,0.0,14.29,0.0,9.52,9.52,16.659999999999997,3.2019999999999995,7.142857142857142,0.0,0.0,0.0
d,43,2,50,1.25,7.6,76.56,89.52,99.0,98.39,6.98,0.0,2.33,0.0,2.33,9.3,0.0,11.63,0.0,25.58,0.0,23.26,3.192857142857142,4.651162790697675,0.0,0.0,0.0
d,31,1,38,1.3103448275862069,11.1,67.42,77.83,99.0,70.91,3.23,0.0,0.0,0.0,6.45,6.45,0.0,12.9,0.0,35.480000000000004,0.0,32.26,3.109166666666667,9.677419354838708,0.0,0.0,0.0
d,38,2,50,1.3157894736842106,7.2,77.57,52.34,93.14,20.23,0.0,0.0,5.26,2.63,15.79,7.89,0.0,10.53,2.63,13.149999999999999,7.89,13.149999999999999,3.271111111111111,2.631578947368421,0.0,0.0,5.263157894736842
d,68,4,73,1.2166666666666666,4.4,90.09,91.41,76.27,41.97,2.94,1.47,1.47,1.47,4.41,2.94,0.0,8.82,1.47,14.700000000000001,1.47,17.64,3.5616666666666665,2.941176470588235,0.0,1.4705882352941175,0.0
d,70,2,85,1.2142857142857142,12.2,69.79,69.05,7.03,94.7,5.71,0.0,4.29,4.29,1.43,10.0,0.0,4.29,4.29,17.14,0.0,12.850000000000001,3.2689473684210526,2.857142857142857,0.0,0.0,0.0
d,32,2,37,1.15625,4.8,89.08,43.4,99.0,20.23,0.0,0.0,0.0,0.0,3.13,9.38,0.0,12.5,6.25,28.130000000000003,0.0,18.75,3.17,6.25,0.0,0.0,3.125
d,23,2,33,1.434782608695652,5.4,76.72,97.2,92.58,99.0,8.7,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,21.740000000000002,0.0,30.44,3.441428571428571,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215
d,18,1,21,1.1666666666666667,5.6,87.05,99.0,77.17,93.93,5.56,0.0,0.0,5.56,11.11,0.0,0.0,5.56,0.0,16.669999999999998,0.0,22.229999999999997,3.6214285714285714,0.0,0.0,0.0,0.0
d,73,4,96,1.4328358208955223,7.5,71.34,85.27,75.48,99.0,9.59,0.0,0.0,1.37,4.11,5.48,0.0,6.8500000000000005,5.48,19.18,0.0,23.29,3.3970000000000007,6.8493150684931505,4.10958904109589,1.36986301369863,1.36986301369863
d,62,3,76,1.2881355932203389,7.4,76.86,36.92,69.74,99.0,12.9,0.0,1.61,4.84,0.0,9.68,0.0,8.06,4.84,16.13,3.23,22.58,3.3815000000000004,6.451612903225806,0.0,1.6129032258064515,0.0
d,31,1,36,1.1612903225806452,10.7,73.85,77.83,99.0,20.23,0.0,0.0,0.0,3.23,3.23,3.23,0.0,19.35,0.0,19.36,6.46,22.59,4.212,0.0,0.0,0.0,3.225806451612903
d,57,3,66,1.32,6.3,79.9,22.98,99.0,46.76,1.75,0.0,1.75,1.75,5.26,14.04,0.0,10.53,0.0,17.549999999999997,0.0,5.259999999999998,3.1186666666666665,3.508771929824561,0.0,0.0,0.0
d,24,2,31,1.4090909090909092,5.2,77.23,89.52,39.59,99.0,12.5,0.0,0.0,4.17,12.5,4.17,0.0,8.33,0.0,8.34,8.33,25.0,3.0122222222222224,8.333333333333332,0.0,0.0,0.0
d,61,3,70,1.1864406779661016,6.3,85.32,89.52,98.05,71.67,3.28,0.0,1.64,6.56,4.92,8.2,0.0,8.2,1.64,21.31,0.0,16.39,3.2999999999999994,0.0,4.918032786885246,3.278688524590164,0.0
d,28,1,41,1.4642857142857142,13.0,51.52,83.77,2.36,75.77,3.57,0.0,0.0,3.57,0.0,7.14,0.0,3.57,3.57,3.57,0.0,0.0,3.1899999999999995,3.571428571428571,0.0,0.0,0.0
d,34,2,44,1.2941176470588236,6.4,79.6,55.58,46.57,99.0,11.76,0.0,5.88,8.82,5.88,2.94,0.0,5.88,8.82,11.76,0.0,20.58,3.307,8.823529411764705,2.941176470588235,5.88235294117647,0.0
d,66,3,90,1.4516129032258065,10.2,58.92,24.27,97.32,86.79,4.55,0.0,0.0,4.55,1.52,12.12,0.0,9.09,0.0,12.129999999999999,3.03,7.589999999999998,3.0918181818181822,1.5151515151515151,0.0,0.0,3.0303030303030303
d,21,1,28,1.4736842105263157,9.5,60.65,89.52,84.92,20.23,0.0,0.0,0.0,0.0,9.52,4.76,0.0,14.29,0.0,9.52,14.28,19.04,3.7666666666666666,4.761904761904762,0.0,0.0,0.0
d,52,3,60,1.2765957446808511,5.9,80.92,86.65,57.98,79.29,3.85,0.0,0.0,0.0,7.69,5.77,0.0,7.69,0.0,21.16,0.0,19.240000000000002,3.4405,1.9230769230769231,1.9230769230769231,0.0,1.9230769230769231
d,74,3,90,1.2328767123287672,8.0,80.65,95.19,91.47,39.97,1.35,0.0,4.05,5.41,2.7,5.41,0.0,5.4,1.35,20.28,1.35,17.570000000000004,3.6404761904761904,4.0540540540540535,1.351351351351351,1.351351351351351,4.0540540540540535
d,75,3,90,1.2162162162162162,8.2,80.24,47.65,35.01,92.7,5.33,0.0,2.67,4.0,8.0,5.33,0.0,10.67,0.0,10.67,1.33,11.999999999999998,3.6043478260869555,2.6666666666666674,0.0,0.0,2.666666666666667
d,44,1,51,1.2439024390243902,14.6,63.7,20.83,98.07,20.23,0.0,0.0,2.27,4.55,0.0,11.36,0.0,6.82,6.82,29.54,2.27,20.45,3.1410000000000005,0.0,2.272727272727273,0.0,0.0
d,28,1,36,1.2857142857142858,10.7,68.44,56.86,99.0,99.0,10.71,0.0,0.0,3.57,0.0,7.14,0.0,14.28,0.0,24.990000000000002,0.0,28.560000000000002,3.6099999999999994,3.571428571428571,0.0,3.571428571428571,0.0
d,61,3,70,1.206896551724138,6.1,85.73,1.0,98.05,20.23,0.0,0.0,8.2,1.64,1.64,11.48,0.0,21.310000000000002,4.92,14.759999999999998,4.92,8.2,3.222631578947368,1.639344262295082,0.0,0.0,0.0
d,74,3,94,1.323943661971831,9.0,72.8,51.04,36.48,93.12,5.41,0.0,0.0,2.7,9.46,12.16,0.0,8.11,1.35,5.4,1.35,0.0,2.9676,4.0540540540540535,0.0,0.0,0.0
d,44,2,51,1.2142857142857142,6.8,84.0,12.37,11.02,20.23,0.0,0.0,6.82,6.82,2.27,6.82,0.0,6.82,0.0,9.09,0.0,2.2699999999999996,3.255,2.272727272727273,2.272727272727273,0.0,2.272727272727273
d,30,2,35,1.1666666666666667,4.4,90.09,84.21,7.03,20.23,0.0,0.0,0.0,3.33,16.67,0.0,0.0,6.67,0.0,10.0,6.66,16.66,4.251250000000001,0.0,3.333333333333333,0.0,3.333333333333333
d,65,2,79,1.253968253968254,12.0,64.88,89.52,97.78,87.42,4.62,0.0,3.08,1.54,6.15,4.62,0.0,12.31,1.54,16.92,0.0,16.92,3.317142857142857,6.153846153846154,1.5384615384615383,0.0,0.0
d,20,1,21,1.1666666666666667,5.6,87.05,97.77,98.38,90.5,5.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,25.0,0.0,30.0,3.7533333333333325,10.0,0.0,0.0,0.0
d,41,2,58,1.4146341463414633,8.9,67.59,85.79,97.82,58.42,2.44,0.0,2.44,0.0,2.44,7.32,0.0,9.76,0.0,14.64,0.0,9.760000000000002,3.4694117647058826,2.4390243902439024,0.0,0.0,0.0
d,15,1,22,1.4666666666666666,8.0,64.71,59.67,99.0,99.0,13.33,0.0,6.67,6.67,6.67,0.0,0.0,13.33,0.0,20.0,6.67,40.0,2.635714285714286,13.333333333333334,0.0,0.0,0.0
d,26,1,33,1.2692307692307692,9.9,70.47,64.84,57.98,99.0,11.54,0.0,0.0,7.69,7.69,0.0,0.0,11.540000000000001,0.0,11.54,0.0,23.08,3.2380000000000004,7.6923076923076925,0.0,0.0,0.0
d,62,3,68,1.152542372881356,6.3,85.32,28.14,25.64,89.28,4.84,0.0,1.61,3.23,8.06,6.45,0.0,9.68,0.0,6.45,3.22,8.059999999999999,3.564285714285714,0.0,0.0,1.6129032258064515,0.0
d,64,2,76,1.2063492063492063,10.9,73.34,94.62,98.17,69.4,3.13,0.0,4.69,6.25,0.0,4.69,0.0,4.69,0.0,23.44,3.13,25.009999999999998,3.1113333333333335,3.125,0.0,0.0,0.0
d,52,4,62,1.2653061224489797,4.5,84.37,6.51,89.39,20.23,0.0,0.0,1.92,5.77,0.0,7.69,0.0,9.62,0.0,13.459999999999999,3.85,9.619999999999997,3.4966666666666666,1.9230769230769231,1.9230769230769231,0.0,3.8461538461538463
d,52,3,65,1.25,6.5,79.3,91.94,89.39,20.23,0.0,0.0,0.0,5.77,5.77,0.0,0.0,3.85,0.0,21.15,0.0,21.15,3.4455555555555555,0.0,0.0,0.0,7.6923076923076925
d,79,3,104,1.3333333333333333,9.9,70.47,83.34,73.13,90.96,5.06,0.0,1.27,2.53,1.27,2.53,0.0,2.54,2.53,18.990000000000002,1.27,22.79,3.7548148148148153,3.79746835443038,3.7974683544303804,0.0,0.0
d,51,4,59,1.2291666666666667,3.3,93.14,96.76,83.69,95.42,5.88,0.0,0.0,3.92,3.92,1.96,0.0,3.92,0.0,19.6,3.92,27.44,3.5090909090909084,1.96078431372549,0.0,0.0,0.0
d,45,3,57,1.2666666666666666,5.6,81.63,46.31,19.26,97.84,6.67,0.0,0.0,6.67,13.33,11.11,0.0,6.67,0.0,20.0,0.0,15.560000000000002,3.1923076923076916,4.444444444444445,2.2222222222222223,0.0,0.0
d,43,4,50,1.1904761904761905,2.7,94.66,50.85,69.5,87.73,4.65,0.0,0.0,0.0,6.98,6.98,0.0,9.3,0.0,16.29,0.0,13.959999999999997,3.721818181818182,2.3255813953488373,0.0,0.0,2.3255813953488373
d,53,2,63,1.2352941176470589,8.5,79.43,43.04,79.41,49.04,1.89,0.0,0.0,1.89,7.55,3.77,0.0,13.21,1.89,20.75,1.89,20.76,3.8316666666666666,1.8867924528301887,1.8867924528301887,0.0,0.0
d,54,3,75,1.3888888888888888,8.0,70.13,83.52,39.59,93.93,5.56,0.0,0.0,5.56,1.85,3.7,0.0,5.550000000000001,0.0,14.809999999999999,0.0,16.669999999999998,3.200909090909091,0.0,0.0,0.0,0.0
d,34,2,42,1.2727272727272727,6.2,80.11,84.92,99.0,95.42,5.88,0.0,2.94,0.0,2.94,0.0,0.0,14.7,0.0,35.29,0.0,41.17,3.580833333333333,8.823529411764707,0.0,0.0,0.0
d,33,1,47,1.5666666666666667,15.0,41.03,78.71,13.81,67.94,3.03,0.0,0.0,6.06,0.0,0.0,0.0,6.06,3.03,9.09,0.0,12.12,3.4725,3.0303030303030303,3.0303030303030303,0.0,0.0
d,39,3,45,1.25,4.4,84.68,61.17,48.76,20.23,0.0,0.0,0.0,0.0,2.56,5.13,0.0,7.6899999999999995,0.0,10.26,5.12,10.25,3.9899999999999993,0.0,0.0,0.0,0.0
d,58,3,65,1.1607142857142858,5.9,86.33,10.98,13.6,91.69,6.9,1.72,8.62,3.45,3.45,5.17,0.0,12.06,13.79,10.34,3.45,17.239999999999995,3.3255000000000003,1.7241379310344829,0.0,0.0,0.0
d,29,1,39,1.3448275862068966,11.1,67.42,28.28,1.0,74.09,3.45,0.0,0.0,3.45,6.9,3.45,0.0,6.9,10.34,6.9,0.0,6.900000000000001,3.813,0.0,0.0,3.4482758620689653,0.0
d,57,2,76,1.3333333333333333,10.9,67.93,96.28,87.88,46.76,3.51,1.75,3.51,3.51,1.75,3.51,0.0,7.02,0.0,19.299999999999997,1.75,24.559999999999995,3.3445,3.508771929824561,0.0,0.0,0.0
d,120,5,140,1.1965811965811965,7.7,81.56,82.7,33.04,99.0,8.26,0.0,3.31,1.65,7.44,8.26,0.0,5.79,0.83,8.27,0.0,8.270000000000001,3.3791304347826085,3.3333333333333335,0.0,0.0,2.5
d,20,1,22,1.1,5.2,93.48,99.0,63.35,20.23,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,10.0,5.0,15.0,3.9399999999999995,5.0,5.0,0.0,5.0
d,27,1,31,1.1923076923076923,8.7,78.93,89.52,99.0,77.5,3.7,0.0,3.7,3.7,0.0,7.41,0.0,11.11,0.0,25.92,0.0,22.21,3.4675,0.0,3.7037037037037033,0.0,3.7037037037037033
d,23,2,26,1.1304347826086956,1.9,102.1,99.0,92.58,20.23,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,21.740000000000002,0.0,21.740000000000002,3.8228571428571425,0.0,0.0,21.73913043478261,0.0
d,38,3,51,1.3783783783783783,5.7,75.91,80.4,93.14,20.23,0.0,0.0,2.63,5.26,5.26,0.0,0.0,10.53,0.0,26.310000000000002,2.63,28.94,3.855833333333333,10.526315789473683,0.0,0.0,0.0
d,37,3,50,1.3513513513513513,5.7,75.91,42.89,36.48,93.12,5.41,0.0,2.7,5.41,8.11,2.7,0.0,13.52,0.0,10.82,2.7,16.23,3.394615384615385,0.0,0.0,2.702702702702702,2.702702702702702
d,43,1,58,1.380952380952381,17.3,45.77,98.31,2.18,99.0,13.95,0.0,6.98,2.33,0.0,0.0,0.0,11.63,0.0,2.33,2.33,18.61,3.2821428571428575,2.3255813953488373,0.0,0.0,2.3255813953488373
d,21,1,23,1.0952380952380953,5.6,92.46,89.52,84.92,88.66,4.76,0.0,0.0,4.76,0.0,0.0,0.0,9.52,0.0,19.04,0.0,23.799999999999997,3.8899999999999997,4.761904761904762,0.0,4.761904761904762,4.761904761904762
d,42,4,53,1.394736842105263,4.6,78.75,81.67,36.92,87.73,4.65,0.0,2.33,4.65,0.0,2.33,0.0,6.98,0.0,11.63,0.0,13.950000000000001,3.0593333333333335,7.142857142857142,0.0,4.761904761904762,0.0
d,27,3,34,1.2592592592592593,3.3,87.72,44.1,99.0,99.0,7.41,0.0,0.0,11.11,7.41,0.0,0.0,11.11,0.0,22.22,3.7,33.33,3.3712500000000003,3.7037037037037033,0.0,0.0,0.0
d,23,2,32,1.391304347826087,5.4,76.72,97.2,1.0,84.9,8.7,4.35,0.0,0.0,8.7,4.35,0.0,8.7,0.0,4.35,0.0,13.040000000000001,3.08375,0.0,0.0,0.0,0.0
d,19,1,22,1.1578947368421053,6.0,86.03,52.34,33.61,99.0,10.53,0.0,0.0,0.0,5.26,0.0,0.0,21.06,0.0,5.26,5.26,21.049999999999997,3.5366666666666666,0.0,0.0,0.0,0.0
d,57,3,65,1.2264150943396226,5.5,87.35,41.78,99.0,46.76,1.75,0.0,1.75,5.26,1.75,21.05,0.0,8.77,0.0,17.54,0.0,-1.7600000000000016,3.2286666666666664,1.7543859649122806,0.0,0.0,0.0
d,41,1,52,1.2682926829268293,15.7,55.24,69.71,42.46,58.42,4.88,2.44,0.0,4.88,0.0,4.88,0.0,12.2,0.0,9.76,2.44,14.64,3.181538461538461,4.878048780487805,0.0,0.0,0.0
d,20,1,22,1.1,5.2,93.48,99.0,98.38,20.23,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0,0.0,10.0,4.24,0.0,0.0,0.0,0.0
d,48,2,60,1.3333333333333333,8.5,74.02,67.92,94.8,4.22,0.0,2.08,0.0,2.08,6.25,8.33,0.0,14.58,0.0,12.5,6.25,12.499999999999998,3.79125,0.0,0.0,0.0,0.0
d,32,3,39,1.2580645161290323,3.8,86.4,19.03,5.64,99.0,9.38,0.0,6.25,6.25,0.0,12.5,3.13,9.379999999999999,9.38,15.63,0.0,12.510000000000002,3.27,0.0,0.0,0.0,3.125
d,32,1,38,1.2666666666666666,11.5,66.41,89.52,99.0,20.23,0.0,0.0,3.13,3.13,3.13,3.13,0.0,9.379999999999999,0.0,25.01,3.13,25.01,3.7709090909090905,0.0,0.0,0.0,0.0
d,28,2,34,1.2142857142857142,4.0,91.11,93.64,89.39,20.23,0.0,0.0,0.0,7.14,0.0,0.0,0.0,10.709999999999999,3.57,21.42,0.0,21.42,3.605,7.142857142857142,3.571428571428571,0.0,0.0
d,51,3,60,1.25,6.0,80.62,35.2,46.57,50.31,1.96,0.0,5.88,3.92,3.92,13.73,0.0,11.760000000000002,0.0,9.8,1.96,-0.00999999999999801,3.07,1.96078431372549,0.0,0.0,0.0
d,87,5,122,1.4186046511627908,7.6,70.94,96.21,21.61,87.26,4.6,0.0,1.15,2.3,5.75,4.6,0.0,4.6,2.3,11.5,0.0,11.500000000000002,3.5606896551724145,1.1494252873563218,1.1494252873563218,1.1494252873563218,0.0
d,90,2,104,1.2530120481927711,15.9,54.73,30.37,39.59,20.23,0.0,0.0,2.22,1.11,4.44,12.22,0.0,5.56,4.44,12.22,0.0,0.0,2.8899999999999997,2.2222222222222223,2.2222222222222223,1.1111111111111112,1.1111111111111112
d,32,2,46,1.5333333333333334,8.0,64.71,52.84,89.39,20.23,0.0,0.0,0.0,3.13,6.25,3.13,0.0,9.38,0.0,12.509999999999998,3.13,12.509999999999998,3.5199999999999996,0.0,0.0,0.0,0.0
d,47,2,56,1.2173913043478262,7.5,81.97,61.33,27.91,97.14,6.38,0.0,0.0,10.64,8.51,8.51,0.0,8.51,2.13,12.78,0.0,10.65,3.146666666666666,4.25531914893617,0.0,2.127659574468085,0.0
d,59,3,80,1.4545454545454546,9.2,61.36,48.82,4.0,98.08,6.78,0.0,3.39,3.39,1.69,3.39,0.0,3.39,8.47,11.86,1.69,16.939999999999998,3.199411764705882,0.0,3.389830508474576,1.694915254237288,0.0
d,46,1,54,1.173913043478261,16.5,58.63,18.75,98.67,20.23,0.0,0.0,2.17,2.17,4.35,10.87,0.0,13.04,0.0,17.39,0.0,6.520000000000001,3.453076923076923,0.0,0.0,0.0,0.0
d,18,1,25,1.3888888888888888,8.0,70.13,99.0,77.17,93.93,5.56,0.0,0.0,5.56,0.0,0.0,0.0,5.56,0.0,16.669999999999998,5.56,27.789999999999996,3.4299999999999997,5.555555555555555,5.555555555555555,5.555555555555555,0.0
d,90,2,120,1.3953488372093024,17.7,44.75,96.72,93.95,36.04,3.33,2.22,3.33,1.11,0.0,11.11,1.11,11.11,0.0,11.11,2.22,7.780000000000001,3.2350000000000003,2.2222222222222223,1.1111111111111112,0.0,0.0
d,73,3,91,1.2638888888888888,9.1,72.5,38.1,75.48,93.52,5.48,0.0,4.11,2.74,1.37,1.37,0.0,12.33,4.11,17.810000000000002,1.37,23.290000000000003,3.379545454545455,2.73972602739726,0.0,0.0,1.36986301369863
d,40,2,48,1.2307692307692308,6.2,85.52,99.0,95.54,20.23,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,20.0,2.5,20.0,3.3516666666666666,5.0,0.0,0.0,0.0
d,54,4,68,1.3076923076923077,4.8,83.66,79.79,92.16,48.44,1.85,0.0,5.56,0.0,0.0,9.26,0.0,14.81,0.0,12.959999999999999,0.0,5.549999999999999,3.1883333333333335,3.703703703703704,0.0,0.0,0.0
d,20,1,24,1.2,6.4,85.02,15.41,63.35,20.23,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,5.0,25.0,0.0,25.0,3.05375,0.0,0.0,0.0,0.0
d,51,1,63,1.26,19.3,46.11,29.85,99.0,50.31,1.96,0.0,3.92,3.92,5.88,0.0,0.0,13.719999999999999,0.0,27.45,1.96,31.37,3.61125,5.88235294117647,0.0,0.0,1.96078431372549
d,35,1,41,1.1714285714285715,12.2,69.79,92.95,97.09,65.27,2.86,0.0,2.86,5.71,0.0,2.86,0.0,8.57,0.0,20.0,0.0,20.0,3.7409999999999997,0.0,0.0,0.0,0.0
d,16,1,21,1.3125,6.0,80.62,95.8,1.63,96.74,6.25,0.0,0.0,6.25,0.0,6.25,0.0,12.5,0.0,6.25,0.0,6.25,3.564285714285714,0.0,0.0,0.0,0.0
d,66,2,94,1.4461538461538461,13.6,55.41,36.2,39.59,67.94,3.03,0.0,1.52,4.55,1.52,12.12,0.0,6.06,3.03,7.58,4.55,3.039999999999999,3.327777777777777,0.0,0.0,0.0,0.0
d,64,2,81,1.2857142857142858,12.0,64.88,74.65,99.0,88.05,4.69,0.0,1.56,1.56,0.0,12.5,0.0,14.06,1.56,23.439999999999998,0.0,15.629999999999999,3.19125,3.125,0.0,0.0,0.0
d,134,5,152,1.2063492063492063,8.4,79.74,25.19,92.66,30.38,1.49,0.75,0.0,3.73,2.24,10.45,0.0,7.46,4.48,20.15,2.24,14.180000000000003,3.091428571428571,2.2388059701492535,0.7462686567164178,1.4925373134328357,0.7462686567164178
d,23,2,24,1.2,2.5,95.17,98.7,17.84,84.9,4.35,0.0,0.0,0.0,8.7,4.35,0.0,8.7,4.35,8.7,0.0,8.7,3.351666666666667,0.0,0.0,13.043478260869565,0.0
d,22,1,27,1.2857142857142858,7.9,75.54,94.5,50.45,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,9.09,0.0,9.09,3.66125,9.090909090909092,9.090909090909092,0.0,0.0
d,111,7,125,1.1682242990654206,4.5,89.79,69.29,15.87,98.75,7.21,0.0,1.8,4.5,6.31,6.31,0.0,6.300000000000001,3.6,11.71,0.0,12.610000000000003,3.5546875,0.9009009009009008,1.8018018018018016,1.8018018018018016,0.0
